reward_id,creator_id,content_id,reward_date,reward_type,credits_earned
3073,5643,8148,2026-04-30,Recreate,50
3074,1852,22485,2026-06-05,Remix,100
3075,2900,45224,2026-08-06,Recreate,30
3076,6129,46224,2026-06-21,Remix,5
3077,2214,47482,2026-01-11,Recreate,10
3078,5645,15811,2026-06-30,Recreate,10
3079,8732,8018,2026-07-06,Remix,10
3080,4986,23470,2026-04-13,Remix,5
3081,6835,11277,2026-08-12,Recreate,100
3082,3784,32459,2026-04-06,Recreate,50
3083,2251,28171,2026-05-04,Engagement Bonus,5
3084,2332,47747,2026-01-26,Remix,50
3085,8102,46710,2026-05-13,Recreate,20
3086,3352,30591,2026-03-22,Remix,5
3087,2567,54892,2026-06-24,Recreate,10
3088,2070,2174,2026-04-08,Recreate,5
3089,4749,52083,2026-01-14,Recreate,50
3090,6134,28599,2026-01-12,Remix,20
3091,8412,47509,2026-06-20,Recreate,30
3092,1757,52044,2026-06-29,Recreate,5
3093,7023,555,2026-07-18,Recreate,10
3094,4474,43519,2026-08-06,Recreate,10
3095,9705,20569,2026-08-29,Recreate,100
3096,5191,20658,2026-06-06,Recreate,50
3097,6491,48025,2026-07-30,Recreate,30
3098,1311,10199,2026-05-04,Engagement Bonus,20
3099,6040,509,2026-07-10,Recreate,20
3100,8166,32045,2026-05-12,Recreate,20
3101,7260,50413,2026-03-16,Recreate,5
3102,9225,47675,2026-01-07,Remix,50
3103,1293,24307,2026-05-21,Recreate,5
3104,7464,22762,2026-04-18,Recreate,10
3105,9903,9280,2026-05-28,Recreate,30
3106,7326,10092,2026-03-28,Recreate,100
3107,9582,33702,2026-03-18,Recreate,50
3108,6684,55248,2026-08-04,Remix,50
3109,2020,20419,2026-07-11,Recreate,5
3110,7440,5127,2026-06-28,Recreate,10
3111,9468,40184,2026-07-09,Remix,10
3112,7234,37567,2026-08-30,Remix,5
3113,5160,29891,2026-03-25,Remix,5
3114,5412,19477,2026-07-29,Recreate,50
3115,2133,27930,2026-03-02,Recreate,20
3116,4555,45265,2026-02-05,Remix,5
3117,3293,42689,2026-07-26,Engagement Bonus,5
3118,4824,39424,2026-08-15,Recreate,20
3119,3018,48633,2026-06-24,Remix,20
3120,2450,37717,2026-06-12,Recreate,5
3121,5668,18184,2026-08-13,Recreate,50
3122,3181,18467,2026-06-28,Recreate,20
3123,3541,42864,2026-01-29,Recreate,30
3124,4795,3329,2026-06-19,Engagement Bonus,10
3125,6221,26077,2026-07-24,Recreate,20
3126,3083,27766,2026-01-16,Recreate,20
3127,7186,24276,2026-04-29,Remix,5
3128,1256,13706,2026-02-08,Recreate,50
3129,114,41712,2026-03-12,Remix,5
3130,6406,36596,2026-08-03,Engagement Bonus,5
3131,3918,41838,2026-05-27,Recreate,50
3132,2690,32307,2026-07-04,Engagement Bonus,5
3133,3065,23813,2026-05-04,Engagement Bonus,30
3134,1603,15324,2026-07-13,Remix,10
3135,4851,29462,2026-03-17,Recreate,20
3136,2013,33667,2026-02-17,Engagement Bonus,5
3137,6159,37294,2026-03-03,Remix,30
3138,8575,42008,2026-06-28,Recreate,50
3139,9767,1957,2026-08-02,Recreate,50
3140,1997,52321,2026-05-03,Recreate,5
3141,7100,23265,2026-05-14,Recreate,10
3142,7016,17052,2026-08-20,Remix,20
3143,1667,30142,2026-04-18,Recreate,10
3144,3364,19748,2026-08-10,Engagement Bonus,20
3145,4105,58333,2026-01-25,Remix,20
3146,3918,20701,2026-04-08,Recreate,20
3147,5979,31794,2026-05-20,Remix,5
3148,5250,27164,2026-07-10,Recreate,100
3149,1814,26416,2026-02-01,Recreate,100
3150,7183,45735,2026-07-08,Remix,20
3151,6307,30138,2026-05-26,Remix,50
3152,5758,42851,2026-08-03,Recreate,20
3153,5351,54476,2026-01-01,Remix,5
3154,1597,41235,2026-02-07,Engagement Bonus,50
3155,1290,49735,2026-08-03,Recreate,20
3156,4771,4901,2026-01-21,Remix,100
3157,5729,33459,2026-03-31,Engagement Bonus,5
3158,7838,6653,2026-03-25,Recreate,20
3159,2541,59367,2026-05-23,Recreate,10
3160,2689,31659,2026-04-06,Recreate,5
3161,4959,20681,2026-03-26,Recreate,10
3162,4360,28343,2026-04-15,Recreate,5
3163,136,9430,2026-04-08,Engagement Bonus,5
3164,6170,104,2026-01-26,Recreate,100
3165,7413,13169,2026-01-10,Recreate,5
3166,5187,46248,2026-08-02,Engagement Bonus,20
3167,9387,3630,2026-03-09,Recreate,10
3168,1998,15751,2026-01-17,Remix,5
3169,4449,41896,2026-04-22,Recreate,5
3170,7038,52846,2026-05-14,Recreate,20
3171,861,17310,2026-02-27,Recreate,5
3172,5837,34759,2026-01-29,Recreate,10
3173,4827,59714,2026-05-04,Remix,5
3174,7013,5473,2026-08-28,Remix,30
3175,240,31204,2026-01-30,Remix,50
3176,789,19131,2026-07-11,Recreate,30
3177,4242,7488,2026-05-01,Recreate,100
3178,2352,9663,2026-08-18,Recreate,5
3179,5894,47355,2026-04-06,Recreate,30
3180,4825,49353,2026-04-09,Engagement Bonus,10
3181,9401,17067,2026-07-31,Recreate,10
3182,5424,41247,2026-04-06,Remix,30
3183,7144,18204,2026-05-25,Remix,20
3184,890,38809,2026-08-14,Remix,10
3185,5065,10191,2026-04-01,Recreate,30
3186,8234,52285,2026-08-05,Recreate,50
3187,3855,10009,2026-07-11,Recreate,5
3188,3474,20715,2026-05-13,Recreate,10
3189,613,967,2026-02-14,Recreate,10
3190,8190,45763,2026-03-29,Recreate,100
3191,1112,47842,2026-01-24,Remix,10
3192,4659,13936,2026-03-11,Recreate,5
3193,8281,24364,2026-08-30,Recreate,20
3194,8777,22621,2026-08-04,Remix,30
3195,2104,45507,2026-03-09,Recreate,30
3196,2341,56385,2026-02-20,Engagement Bonus,20
3197,8243,21452,2026-07-10,Engagement Bonus,5
3198,2141,48748,2026-01-11,Recreate,10
3199,9173,52461,2026-03-24,Recreate,30
3200,979,20812,2026-06-22,Engagement Bonus,20
3201,555,55828,2026-01-01,Recreate,100
3202,5513,9432,2026-08-21,Remix,20
3203,7461,21406,2026-01-06,Recreate,30
3204,7763,31398,2026-03-11,Recreate,20
3205,7390,53775,2026-06-27,Recreate,5
3206,7058,36321,2026-07-06,Engagement Bonus,5
3207,4806,53714,2026-05-25,Remix,5
3208,6761,31976,2026-07-26,Remix,5
3209,8453,27044,2026-05-06,Engagement Bonus,20
3210,401,56568,2026-06-20,Recreate,10
3211,2475,33643,2026-06-19,Recreate,20
3212,4521,48641,2026-07-27,Remix,5
3213,7768,40589,2026-03-16,Recreate,20
3214,3334,47250,2026-01-10,Remix,50
3215,1897,40405,2026-02-11,Recreate,50
3216,7697,26906,2026-05-03,Recreate,10
3217,9130,47510,2026-07-25,Remix,5
3218,8620,32595,2026-03-15,Recreate,20
3219,44,57351,2026-03-24,Recreate,100
3220,7328,1999,2026-02-17,Remix,20
3221,1571,19470,2026-06-20,Recreate,30
3222,5381,8861,2026-08-17,Recreate,100
3223,3451,32649,2026-06-08,Recreate,50
3224,851,56520,2026-07-11,Recreate,10
3225,9683,28917,2026-07-08,Engagement Bonus,30
3226,8813,29709,2026-05-26,Recreate,30
3227,152,10204,2026-02-11,Recreate,20
3228,335,18513,2026-01-21,Recreate,5
3229,4444,26724,2026-01-03,Recreate,5
3230,9928,58740,2026-08-02,Remix,5
3231,893,54283,2026-08-14,Engagement Bonus,20
3232,4767,14698,2026-07-08,Recreate,10
3233,3279,46268,2026-06-19,Remix,10
3234,6502,31257,2026-07-08,Engagement Bonus,5
3235,9671,34987,2026-04-11,Recreate,30
3236,2823,55204,2026-05-21,Engagement Bonus,20
3237,524,4821,2026-07-04,Recreate,30
3238,8515,50294,2026-06-19,Engagement Bonus,30
3239,2619,19547,2026-04-30,Recreate,10
3240,558,26325,2026-02-07,Remix,20
3241,959,59561,2026-04-24,Engagement Bonus,5
3242,8596,40091,2026-03-02,Recreate,10
3243,2554,7748,2026-06-21,Recreate,5
3244,2202,4427,2026-05-05,Engagement Bonus,100
3245,6287,21842,2026-03-26,Recreate,50
3246,4781,8207,2026-02-13,Remix,5
3247,8444,5670,2026-07-18,Remix,100
3248,2646,715,2026-01-19,Recreate,10
3249,1065,14207,2026-02-04,Recreate,5
3250,6299,21168,2026-05-12,Recreate,5
3251,6490,34971,2026-06-24,Remix,5
3252,3986,45127,2026-03-27,Engagement Bonus,5
3253,9338,57801,2026-01-06,Recreate,50
3254,2228,705,2026-01-01,Recreate,10
3255,1396,10478,2026-08-13,Remix,20
3256,8511,42623,2026-07-12,Recreate,5
3257,9117,36178,2026-08-03,Recreate,10
3258,2857,46595,2026-01-30,Recreate,100
3259,9956,6094,2026-07-19,Engagement Bonus,10
3260,9090,55569,2026-02-18,Remix,5
3261,286,47641,2026-05-11,Recreate,5
3262,5056,5955,2026-01-07,Recreate,10
3263,1292,6738,2026-04-21,Recreate,20
3264,7868,32224,2026-03-15,Recreate,10
3265,4042,23334,2026-03-04,Recreate,5
3266,8606,41937,2026-02-04,Recreate,10
3267,172,905,2026-03-17,Recreate,20
3268,7247,9466,2026-08-17,Remix,5
3269,5809,40198,2026-06-22,Remix,10
3270,3410,17978,2026-04-26,Recreate,10
3271,4920,13985,2026-07-17,Recreate,30
3272,1119,26297,2026-07-25,Remix,30
3273,5697,3181,2026-06-22,Recreate,50
3274,4052,42053,2026-01-04,Recreate,20
3275,1842,26917,2026-03-04,Remix,30
3276,4542,2024,2026-04-01,Recreate,5
3277,3707,38005,2026-08-22,Remix,5
3278,195,22373,2026-05-09,Engagement Bonus,20
3279,7947,50852,2026-01-05,Recreate,5
3280,1081,3554,2026-06-03,Engagement Bonus,20
3281,2788,15500,2026-06-12,Recreate,50
3282,7413,53394,2026-05-25,Recreate,50
3283,5940,50251,2026-03-16,Engagement Bonus,100
3284,9556,31177,2026-08-22,Remix,30
3285,9472,54889,2026-08-12,Remix,5
3286,7107,55758,2026-01-13,Recreate,20
3287,612,14150,2026-01-15,Engagement Bonus,100
3288,8930,35225,2026-07-02,Remix,20
3289,8649,13409,2026-04-13,Engagement Bonus,20
3290,3873,31993,2026-04-19,Recreate,100
3291,8930,26506,2026-03-03,Recreate,50
3292,8364,20576,2026-06-21,Engagement Bonus,10
3293,2654,35120,2026-02-08,Recreate,20
3294,765,58965,2026-08-13,Engagement Bonus,50
3295,9582,15734,2026-06-05,Recreate,10
3296,6173,9192,2026-07-28,Recreate,5
3297,183,24811,2026-03-24,Remix,10
3298,3051,57542,2026-03-11,Remix,20
3299,7618,51902,2026-08-10,Recreate,20
3300,9652,16929,2026-06-13,Recreate,10
3301,7840,40830,2026-05-01,Recreate,5
3302,2048,11291,2026-05-21,Engagement Bonus,50
3303,8791,44688,2026-02-08,Recreate,20
3304,5475,18232,2026-06-11,Remix,5
3305,7477,6001,2026-07-13,Engagement Bonus,30
3306,3808,59286,2026-04-18,Remix,20
3307,6498,29924,2026-03-11,Recreate,50
3308,3453,31109,2026-08-23,Recreate,30
3309,65,8942,2026-07-15,Recreate,5
3310,5464,51494,2026-05-05,Recreate,20
3311,2281,29819,2026-08-24,Engagement Bonus,50
3312,4285,46116,2026-07-06,Recreate,10
3313,490,56562,2026-03-26,Engagement Bonus,5
3314,7706,33525,2026-05-04,Recreate,5
3315,5463,44363,2026-08-21,Recreate,50
3316,31,37407,2026-06-10,Recreate,30
3317,4862,27492,2026-04-14,Remix,100
3318,1263,35921,2026-02-05,Recreate,20
3319,589,37361,2026-04-09,Remix,30
3320,570,23440,2026-03-03,Recreate,100
3321,4794,33963,2026-06-02,Recreate,5
3322,4113,41157,2026-08-18,Engagement Bonus,20
3323,4581,44083,2026-06-30,Recreate,100
3324,8049,30394,2026-02-18,Remix,10
3325,5530,34597,2026-06-29,Recreate,5
3326,2261,35913,2026-07-11,Remix,10
3327,3018,5909,2026-01-11,Recreate,20
3328,8351,15510,2026-01-04,Recreate,10
3329,3633,44986,2026-01-28,Recreate,100
3330,7700,16817,2026-03-14,Recreate,50
3331,2132,48169,2026-07-21,Recreate,50
3332,8772,58697,2026-05-28,Recreate,5
3333,4507,30943,2026-03-28,Recreate,50
3334,4746,3068,2026-08-26,Remix,30
3335,3593,11569,2026-02-18,Recreate,10
3336,2421,18098,2026-03-19,Engagement Bonus,20
3337,1659,15155,2026-02-19,Remix,10
3338,5944,44475,2026-06-04,Remix,30
3339,3692,42576,2026-06-23,Recreate,10
3340,6718,16026,2026-08-13,Recreate,30
3341,8080,20040,2026-04-22,Recreate,100
3342,6124,59876,2026-05-22,Remix,100
3343,6486,55315,2026-08-09,Engagement Bonus,5
3344,2114,37969,2026-04-05,Recreate,50
3345,7777,33262,2026-04-19,Recreate,10
3346,9825,40171,2026-07-21,Recreate,5
3347,8634,50974,2026-08-17,Recreate,5
3348,8186,19922,2026-08-20,Recreate,50
3349,4795,23435,2026-06-29,Recreate,20
3350,4924,3526,2026-01-12,Remix,100
3351,6682,436,2026-04-14,Remix,10
3352,6836,2864,2026-02-15,Remix,5
3353,7919,55484,2026-03-04,Recreate,50
3354,4439,12494,2026-01-13,Remix,10
3355,1287,37673,2026-07-14,Recreate,50
3356,7733,18706,2026-06-25,Recreate,50
3357,2639,24879,2026-08-17,Recreate,30
3358,1999,14995,2026-03-20,Remix,10
3359,1546,33689,2026-01-20,Recreate,5
3360,7366,39652,2026-03-23,Remix,50
3361,7784,35932,2026-02-05,Engagement Bonus,5
3362,427,23422,2026-02-17,Recreate,50
3363,6586,55023,2026-02-13,Engagement Bonus,5
3364,8045,2900,2026-07-09,Remix,5
3365,1157,43108,2026-03-28,Recreate,10
3366,2288,15186,2026-07-30,Engagement Bonus,20
3367,4621,2014,2026-03-02,Engagement Bonus,5
3368,3431,2650,2026-07-22,Recreate,50
3369,984,14695,2026-06-02,Recreate,20
3370,8961,50791,2026-05-14,Recreate,10
3371,6706,47718,2026-08-02,Remix,5
3372,2238,56649,2026-01-17,Recreate,5
3373,9917,1570,2026-01-08,Recreate,30
3374,5897,36454,2026-06-08,Remix,5
3375,917,49110,2026-07-06,Engagement Bonus,10
3376,2463,1501,2026-05-22,Recreate,20
3377,4477,10709,2026-08-25,Remix,10
3378,344,37430,2026-04-05,Recreate,20
3379,9971,31022,2026-01-12,Recreate,50
3380,1201,57031,2026-05-23,Recreate,5
3381,2277,46823,2026-01-07,Recreate,5
3382,1650,31593,2026-01-26,Remix,30
3383,6917,15843,2026-08-23,Engagement Bonus,30
3384,6317,21338,2026-02-06,Recreate,10
3385,6870,36888,2026-05-17,Recreate,10
3386,6122,10777,2026-01-19,Recreate,5
3387,3351,1876,2026-08-08,Engagement Bonus,30
3388,9525,19970,2026-07-28,Recreate,20
3389,563,55124,2026-05-18,Recreate,30
3390,2822,17520,2026-04-15,Remix,5
3391,8470,16473,2026-06-09,Remix,10
3392,3303,5128,2026-05-10,Recreate,10
3393,3071,21137,2026-07-31,Recreate,20
3394,4803,53972,2026-01-26,Recreate,10
3395,2542,52521,2026-05-05,Recreate,100
3396,5310,37815,2026-05-03,Remix,50
3397,6427,31931,2026-03-28,Engagement Bonus,5
3398,7700,10297,2026-07-20,Recreate,50
3399,4718,26218,2026-05-02,Remix,5
3400,5315,23975,2026-03-06,Engagement Bonus,100
3401,3392,47860,2026-07-25,Remix,30
3402,2248,10863,2026-08-21,Engagement Bonus,10
3403,9058,34131,2026-01-06,Engagement Bonus,50
3404,7512,28379,2026-04-23,Remix,20
3405,209,3151,2026-04-28,Remix,20
3406,4783,25802,2026-07-23,Recreate,20
3407,1716,46538,2026-01-24,Recreate,10
3408,6428,28825,2026-03-18,Recreate,20
3409,4951,28950,2026-05-07,Recreate,10
3410,2424,2070,2026-02-26,Recreate,20
3411,3639,34232,2026-03-04,Remix,100
3412,8689,54890,2026-07-05,Recreate,20
3413,8880,2613,2026-08-07,Remix,5
3414,547,15693,2026-03-26,Recreate,10
3415,9392,25315,2026-04-16,Engagement Bonus,10
3416,9683,12158,2026-06-23,Recreate,50
3417,6497,47204,2026-05-09,Remix,30
3418,921,48262,2026-06-04,Remix,10
3419,5571,44589,2026-01-06,Recreate,20
3420,9627,6348,2026-02-13,Recreate,20
3421,6584,29194,2026-07-06,Remix,20
3422,8659,19015,2026-04-26,Recreate,5
3423,3701,34235,2026-03-09,Recreate,20
3424,8148,5541,2026-05-25,Recreate,5
3425,5455,29009,2026-08-10,Remix,30
3426,807,19754,2026-06-30,Recreate,20
3427,5140,48322,2026-06-22,Engagement Bonus,50
3428,8907,8638,2026-07-15,Remix,30
3429,9251,56564,2026-05-17,Remix,10
3430,6380,24027,2026-03-07,Recreate,20
3431,5514,59248,2026-07-10,Recreate,10
3432,3239,10866,2026-01-24,Remix,50
3433,1657,40648,2026-01-27,Recreate,20
3434,255,41614,2026-05-10,Remix,50
3435,5107,42260,2026-01-22,Remix,20
3436,9888,9318,2026-07-26,Remix,5
3437,3317,7075,2026-05-01,Remix,10
3438,7595,29322,2026-03-20,Recreate,100
3439,9545,27948,2026-03-04,Recreate,50
3440,8546,55376,2026-07-30,Recreate,5
3441,6615,9419,2026-07-10,Remix,5
3442,5607,13407,2026-01-16,Engagement Bonus,50
3443,2003,1318,2026-04-11,Remix,10
3444,9125,35657,2026-02-12,Engagement Bonus,10
3445,671,39330,2026-06-24,Remix,10
3446,1751,16655,2026-05-18,Recreate,5
3447,2606,58423,2026-05-28,Recreate,10
3448,2887,41121,2026-07-15,Engagement Bonus,30
3449,2395,3914,2026-03-07,Remix,10
3450,7446,31718,2026-08-26,Remix,20
3451,5431,57159,2026-06-22,Recreate,20
3452,2477,37909,2026-05-31,Recreate,50
3453,9386,58348,2026-05-06,Remix,5
3454,985,55346,2026-07-11,Remix,5
3455,1675,17925,2026-05-05,Engagement Bonus,20
3456,2031,29374,2026-03-31,Engagement Bonus,10
3457,197,29000,2026-02-20,Remix,10
3458,5027,2214,2026-06-21,Recreate,5
3459,4616,16254,2026-07-04,Recreate,20
3460,3274,5784,2026-06-16,Remix,20
3461,6641,7973,2026-03-13,Engagement Bonus,5
3462,2676,11595,2026-05-25,Recreate,10
3463,5085,21196,2026-02-17,Remix,10
3464,1374,29817,2026-02-11,Engagement Bonus,30
3465,62,38128,2026-05-02,Remix,10
3466,6713,40065,2026-06-04,Recreate,100
3467,6028,34829,2026-03-04,Recreate,30
3468,2263,5763,2026-03-08,Engagement Bonus,10
3469,1939,44894,2026-04-02,Remix,10
3470,4335,40178,2026-05-08,Recreate,20
3471,982,42753,2026-06-12,Engagement Bonus,50
3472,7074,53880,2026-03-22,Recreate,30
3473,7475,49679,2026-08-06,Recreate,10
3474,3834,56394,2026-06-12,Recreate,100
3475,769,28957,2026-02-21,Recreate,100
3476,1426,38597,2026-01-28,Remix,10
3477,1768,2151,2026-05-26,Recreate,100
3478,3622,48023,2026-06-01,Recreate,50
3479,9130,37663,2026-02-26,Recreate,10
3480,4805,29673,2026-05-21,Engagement Bonus,10
3481,1273,13800,2026-08-22,Recreate,30
3482,1865,56089,2026-05-15,Recreate,5
3483,9709,21115,2026-07-23,Remix,20
3484,4875,47605,2026-08-06,Recreate,10
3485,7656,10314,2026-05-31,Remix,30
3486,7939,16431,2026-07-20,Recreate,5
3487,547,57905,2026-03-18,Engagement Bonus,20
3488,5796,7874,2026-03-01,Engagement Bonus,30
3489,2962,5616,2026-06-18,Engagement Bonus,100
3490,3466,32687,2026-02-03,Recreate,5
3491,5509,13585,2026-02-13,Engagement Bonus,100
3492,5198,7657,2026-08-27,Remix,5
3493,575,6450,2026-06-11,Engagement Bonus,5
3494,8339,25488,2026-08-02,Recreate,5
3495,8332,33092,2026-03-14,Recreate,100
3496,8678,41404,2026-08-12,Remix,20
3497,2413,15535,2026-01-23,Recreate,20
3498,1763,59447,2026-06-23,Recreate,5
3499,4760,58007,2026-02-18,Recreate,10
3500,8404,46046,2026-02-11,Recreate,10
3501,4137,55528,2026-01-18,Engagement Bonus,10
3502,570,23440,2026-06-20,Recreate,50
3503,8749,13866,2026-05-14,Engagement Bonus,10
3504,5265,34723,2026-08-25,Remix,100
3505,2209,46424,2026-07-11,Recreate,5
3506,6642,25057,2026-02-14,Remix,50
3507,3623,54562,2026-03-12,Remix,5
3508,8341,15182,2026-05-27,Recreate,100
3509,8715,38572,2026-08-30,Remix,20
3510,6547,13930,2026-05-29,Recreate,20
3511,5029,59780,2026-05-30,Engagement Bonus,5
3512,949,46091,2026-05-29,Remix,30
3513,7693,49650,2026-04-11,Recreate,50
3514,9825,44134,2026-06-12,Recreate,10
3515,1578,22583,2026-05-16,Engagement Bonus,10
3516,4976,59025,2026-08-09,Recreate,5
3517,2031,56723,2026-06-09,Recreate,20
3518,9475,4342,2026-04-01,Recreate,50
3519,5908,16554,2026-07-01,Recreate,30
3520,2450,37717,2026-06-03,Recreate,10
3521,2735,44923,2026-05-17,Engagement Bonus,10
3522,1969,55726,2026-07-15,Recreate,50
3523,9502,34663,2026-01-17,Recreate,10
3524,1092,45437,2026-08-17,Recreate,5
3525,2531,46570,2026-08-17,Recreate,20
3526,1604,8113,2026-04-07,Remix,20
3527,2693,7647,2026-01-16,Recreate,10
3528,8518,33935,2026-08-16,Recreate,10
3529,1225,51773,2026-04-15,Remix,20
3530,8303,28591,2026-05-31,Recreate,10
3531,2121,20944,2026-07-16,Recreate,50
3532,1761,5166,2026-04-16,Remix,10
3533,1551,35459,2026-03-02,Engagement Bonus,10
3534,4048,46777,2026-08-25,Remix,20
3535,1860,4582,2026-06-04,Recreate,20
3536,2334,36123,2026-08-22,Recreate,30
3537,1746,46807,2026-06-18,Recreate,10
3538,2760,37524,2026-06-11,Remix,50
3539,8746,53033,2026-01-07,Remix,30
3540,7988,13731,2026-08-23,Remix,5
3541,3490,55074,2026-03-31,Recreate,5
3542,530,38820,2026-04-15,Recreate,5
3543,9780,54023,2026-05-14,Engagement Bonus,5
3544,5058,16721,2026-06-16,Recreate,5
3545,5061,4552,2026-04-23,Recreate,10
3546,2234,41482,2026-08-04,Recreate,20
3547,7814,45307,2026-08-31,Remix,10
3548,4535,19734,2026-08-25,Recreate,5
3549,8222,26951,2026-01-01,Recreate,5
3550,8527,32780,2026-02-25,Recreate,20
3551,1488,7577,2026-01-03,Recreate,30
3552,1034,1907,2026-02-21,Recreate,5
3553,5298,50696,2026-08-04,Recreate,5
3554,1169,15788,2026-06-18,Recreate,20
3555,8229,9120,2026-07-07,Remix,10
3556,7390,53775,2026-08-13,Engagement Bonus,5
3557,6980,31039,2026-01-16,Recreate,20
3558,4250,42108,2026-01-09,Remix,100
3559,7754,41211,2026-05-13,Remix,20
3560,2603,10876,2026-05-27,Remix,5
3561,9464,25103,2026-01-25,Recreate,20
3562,1275,33718,2026-06-06,Recreate,5
3563,1825,23297,2026-07-18,Remix,5
3564,2627,54538,2026-01-15,Recreate,20
3565,8410,4181,2026-07-15,Recreate,10
3566,4855,52286,2026-06-22,Recreate,100
3567,2585,51578,2026-08-05,Recreate,20
3568,2191,22044,2026-04-29,Remix,30
3569,3815,15265,2026-04-24,Remix,20
3570,1181,59872,2026-07-16,Remix,20
3571,8385,8748,2026-07-09,Recreate,10
3572,7542,53837,2026-07-10,Recreate,50
3573,3371,40727,2026-04-04,Recreate,100
3574,5118,42472,2026-08-24,Recreate,50
3575,4998,54385,2026-01-10,Remix,20
3576,6759,53117,2026-01-03,Remix,5
3577,6223,45236,2026-08-19,Remix,10
3578,7123,56635,2026-07-04,Recreate,20
3579,7664,31981,2026-03-11,Recreate,30
3580,9831,39035,2026-02-08,Recreate,20
3581,6517,55634,2026-01-16,Remix,30
3582,6699,29258,2026-04-03,Remix,30
3583,8779,39026,2026-07-11,Recreate,100
3584,926,6855,2026-01-10,Recreate,100
3585,6964,52399,2026-02-08,Engagement Bonus,30
3586,9927,6052,2026-08-28,Recreate,20
3587,3541,51607,2026-06-20,Remix,20
3588,3393,20275,2026-04-06,Recreate,20
3589,1180,15286,2026-02-15,Recreate,5
3590,4081,42759,2026-02-15,Recreate,20
3591,6117,44055,2026-01-27,Engagement Bonus,30
3592,247,45099,2026-04-10,Recreate,10
3593,5687,31607,2026-05-25,Remix,30
3594,7918,39989,2026-07-06,Recreate,10
3595,7305,1365,2026-05-13,Engagement Bonus,30
3596,3312,3205,2026-02-16,Remix,5
3597,7618,8674,2026-01-31,Recreate,20
3598,8066,26888,2026-02-18,Recreate,50
3599,6851,41889,2026-07-28,Recreate,10
3600,8193,4669,2026-05-11,Recreate,10
3601,7136,28056,2026-02-05,Remix,30
3602,1378,42633,2026-06-29,Engagement Bonus,10
3603,5183,13657,2026-02-03,Recreate,20
3604,8695,35638,2026-03-28,Remix,30
3605,6815,9897,2026-05-17,Recreate,10
3606,2357,7568,2026-05-24,Recreate,5
3607,9809,48812,2026-04-27,Recreate,20
3608,2706,2571,2026-07-10,Engagement Bonus,30
3609,8541,27801,2026-02-20,Recreate,5
3610,2262,29516,2026-06-25,Recreate,5
3611,9058,40930,2026-06-14,Remix,5
3612,3492,44790,2026-08-28,Recreate,50
3613,1308,58694,2026-02-04,Recreate,10
3614,5350,14641,2026-07-14,Remix,50
3615,4644,28447,2026-01-17,Recreate,100
3616,5866,44207,2026-05-11,Remix,100
3617,7120,53694,2026-07-07,Recreate,50
3618,6766,33799,2026-02-15,Engagement Bonus,50
3619,8382,42891,2026-05-31,Recreate,10
3620,3382,41188,2026-05-09,Recreate,100
3621,8990,51889,2026-02-11,Engagement Bonus,50
3622,6479,51160,2026-01-24,Recreate,10
3623,3467,48974,2026-05-16,Recreate,50
3624,9110,22591,2026-03-28,Engagement Bonus,50
3625,814,50435,2026-03-23,Engagement Bonus,5
3626,9137,6098,2026-04-14,Recreate,10
3627,9443,32485,2026-05-06,Engagement Bonus,30
