creator_id,user_id,creator_join_date,creator_tier,creator_country
2692,2003,2026-04-17,Established,India
2693,5629,2026-07-23,Emerging,United States
2694,5605,2026-07-21,Emerging,Other
2695,11619,2026-02-15,Growing,India
2696,1336,2026-06-14,Emerging,Germany
2697,14789,2026-08-14,Established,India
2698,4686,2026-07-13,Growing,India
2699,13158,2026-02-13,Emerging,Germany
2700,10781,2026-03-26,Growing,United States
2701,6499,2026-08-04,Emerging,United States
2702,9930,2026-06-26,Growing,India
2703,2585,2026-06-14,Emerging,India
2704,7193,2026-06-17,Emerging,Nigeria
2705,1018,2026-03-16,Emerging,India
2706,1625,2026-04-07,Growing,United Kingdom
2707,2434,2026-05-02,Growing,Other
2708,6769,2026-04-08,Established,Germany
2709,2838,2026-07-03,Growing,Nigeria
2710,7484,2026-05-10,Growing,Other
2711,6357,2026-06-15,Emerging,United States
2712,827,2026-05-21,Growing,India
2713,10094,2026-01-06,Emerging,Other
2714,973,2026-03-24,Established,United States
2715,8782,2026-04-24,Growing,Other
2716,4855,2026-08-07,Established,United States
2717,10443,2026-06-29,Growing,Other
2718,5063,2026-01-28,Emerging,Germany
2719,11546,2026-05-03,Emerging,Germany
2720,8813,2026-07-02,Growing,Nigeria
2721,11207,2026-05-07,Emerging,India
2722,14600,2026-06-12,Emerging,Canada
2723,1673,2026-01-20,Emerging,United States
2724,3235,2026-07-28,Emerging,Germany
2725,13561,2026-02-21,Emerging,Other
2726,10427,2026-05-15,Growing,Canada
2727,1114,2026-08-02,Emerging,United States
2728,11981,2026-04-26,Emerging,India
2729,13751,2026-07-08,Growing,India
2730,12986,2026-06-13,Emerging,India
2731,5780,2026-05-07,Growing,India
2732,8499,2026-07-29,Emerging,United States
2733,2295,2026-03-01,Emerging,India
2734,2939,2026-06-16,Emerging,Germany
2735,5856,2026-05-13,Growing,India
2736,13349,2026-08-09,Emerging,Canada
2737,8681,2026-05-10,Established,Other
2738,11266,2026-07-05,Established,India
2739,4208,2026-01-27,Growing,Canada
2740,12264,2026-07-22,Emerging,United Kingdom
2741,7035,2026-05-29,Emerging,Other
2742,9747,2026-08-19,Emerging,India
2743,9180,2026-03-19,Emerging,United Kingdom
2744,8456,2026-07-14,Top Creator,Other
2745,14624,2026-04-03,Emerging,United States
2746,12905,2026-03-02,Emerging,Germany
2747,14074,2026-02-07,Established,Other
2748,12556,2026-04-08,Emerging,India
2749,8201,2026-05-27,Emerging,United Kingdom
2750,8743,2026-02-03,Top Creator,India
2751,10883,2026-01-17,Emerging,India
2752,8575,2026-03-28,Growing,Other
2753,238,2026-08-13,Emerging,India
2754,11863,2026-05-18,Growing,Other
2755,10053,2026-03-07,Emerging,India
2756,12768,2026-08-12,Growing,United Kingdom
2757,10706,2026-01-30,Emerging,India
2758,10028,2026-02-27,Emerging,Nigeria
2759,9230,2026-03-12,Emerging,India
2760,1813,2026-04-18,Emerging,United Kingdom
2761,12023,2026-01-31,Growing,Other
2762,14839,2026-06-23,Growing,United States
2763,760,2026-02-22,Emerging,India
2764,11834,2026-06-25,Emerging,Nigeria
2765,8123,2026-01-28,Established,India
2766,5787,2026-05-11,Growing,Other
2767,10213,2026-01-16,Emerging,United States
2768,10328,2026-05-13,Growing,India
2769,14718,2026-04-02,Growing,India
2770,5985,2026-06-06,Emerging,Germany
2771,10573,2026-06-29,Emerging,Canada
2772,4769,2026-07-19,Established,Canada
2773,7374,2026-05-10,Emerging,United States
2774,14851,2026-08-22,Growing,United States
2775,501,2026-06-22,Emerging,United States
2776,10493,2026-08-20,Growing,India
2777,3992,2026-06-12,Emerging,India
2778,13881,2026-02-02,Emerging,United Kingdom
2779,11850,2026-07-01,Growing,United States
2780,7136,2026-07-09,Growing,Nigeria
2781,4633,2026-04-24,Growing,United States
2782,14193,2026-04-07,Emerging,India
2783,13002,2026-03-04,Emerging,India
2784,6452,2026-02-14,Emerging,India
2785,13379,2026-07-18,Growing,United States
2786,3616,2026-05-04,Growing,India
2787,8135,2026-05-17,Growing,India
2788,9867,2026-01-27,Growing,United States
2789,8664,2026-04-04,Emerging,Other
2790,3707,2026-04-17,Emerging,Nigeria
2791,3689,2026-04-30,Emerging,India
2792,1044,2026-01-29,Emerging,United States
2793,5637,2026-01-02,Emerging,Nigeria
2794,61,2026-01-18,Growing,United Kingdom
2795,7843,2026-02-04,Emerging,Nigeria
2796,1357,2026-04-07,Emerging,Canada
2797,4881,2026-05-20,Emerging,Nigeria
2798,14016,2026-01-22,Emerging,Nigeria
2799,425,2026-07-16,Growing,India
2800,12901,2026-02-26,Growing,India
2801,563,2026-05-25,Growing,India
2802,12270,2026-06-15,Emerging,United States
2803,7866,2026-01-07,Emerging,United Kingdom
2804,204,2026-02-14,Growing,India
2805,13569,2026-02-23,Established,India
2806,2568,2026-05-13,Emerging,Canada
2807,8779,2026-03-09,Emerging,India
2808,7974,2026-08-23,Emerging,Canada
2809,14112,2026-02-15,Growing,Other
2810,5120,2026-07-16,Growing,Germany
2811,14103,2026-06-27,Top Creator,Other
2812,1705,2026-01-22,Growing,United Kingdom
2813,2470,2026-04-04,Emerging,India
2814,5370,2026-06-15,Growing,India
2815,14985,2026-04-25,Top Creator,United States
2816,8764,2026-05-31,Growing,India
2817,3695,2026-04-16,Emerging,United Kingdom
2818,6635,2026-03-31,Emerging,United States
2819,11784,2026-03-03,Emerging,Other
2820,11161,2026-02-26,Established,India
2821,3107,2026-01-14,Growing,India
2822,378,2026-04-20,Growing,United Kingdom
2823,421,2026-01-28,Emerging,United Kingdom
2824,11110,2026-07-24,Established,Other
2825,14272,2026-07-13,Emerging,United States
2826,12085,2026-04-02,Emerging,Germany
2827,2047,2026-05-03,Emerging,India
2828,12249,2026-01-31,Emerging,Germany
2829,13020,2026-01-01,Established,Other
2830,7413,2026-05-28,Emerging,Nigeria
2831,9452,2026-07-27,Emerging,Canada
2832,10286,2026-04-21,Established,Canada
2833,3629,2026-04-23,Growing,United Kingdom
2834,7730,2026-07-07,Emerging,Canada
2835,3321,2026-06-29,Emerging,Canada
2836,4200,2026-08-02,Growing,United States
2837,14101,2026-08-21,Emerging,Other
2838,12330,2026-01-26,Emerging,India
2839,1109,2026-06-04,Emerging,United States
2840,3503,2026-08-22,Emerging,India
2841,3592,2026-04-23,Growing,Other
2842,13746,2026-07-30,Growing,Germany
2843,4684,2026-06-13,Growing,Other
2844,9208,2026-01-12,Growing,United States
2845,14324,2026-02-01,Growing,Nigeria
2846,13395,2026-06-06,Growing,United States
2847,6714,2026-01-08,Growing,United States
2848,9120,2026-04-09,Established,Other
2849,7836,2026-02-23,Growing,India
2850,6941,2026-04-20,Emerging,India
2851,766,2026-06-30,Growing,India
2852,11234,2026-06-15,Emerging,United Kingdom
2853,13601,2026-04-29,Growing,India
2854,5677,2026-04-10,Established,United States
2855,7360,2026-01-19,Emerging,United Kingdom
2856,5416,2026-02-01,Growing,United States
2857,10154,2026-01-31,Emerging,Other
2858,13373,2026-08-05,Growing,India
2859,6422,2026-02-06,Growing,Germany
2860,11048,2026-01-27,Growing,India
2861,9121,2026-07-19,Emerging,United States
2862,9215,2026-06-11,Growing,Nigeria
2863,8163,2026-07-21,Emerging,United Kingdom
2864,9544,2026-06-08,Growing,Other
2865,5199,2026-07-06,Growing,India
2866,11656,2026-07-05,Growing,India
2867,3466,2026-01-25,Emerging,Nigeria
2868,2269,2026-01-24,Growing,India
2869,244,2026-02-28,Growing,India
2870,11345,2026-04-18,Emerging,Other
2871,10114,2026-08-15,Emerging,United Kingdom
2872,2170,2026-03-20,Emerging,United States
2873,3461,2026-06-06,Established,Nigeria
2874,13860,2026-08-08,Growing,Other
2875,7220,2026-07-17,Growing,Germany
2876,224,2026-01-27,Established,United States
2877,4560,2026-02-23,Emerging,United Kingdom
2878,9204,2026-07-06,Growing,United States
2879,2984,2026-08-03,Growing,Nigeria
2880,12284,2026-08-14,Top Creator,India
2881,10503,2026-07-12,Emerging,Nigeria
2882,5809,2026-03-23,Emerging,Nigeria
2883,410,2026-08-18,Emerging,Nigeria
2884,462,2026-01-25,Emerging,United States
2885,2668,2026-05-16,Emerging,Nigeria
2886,8605,2026-06-08,Emerging,Canada
2887,14695,2026-05-25,Emerging,Germany
2888,8996,2026-02-01,Established,India
2889,4434,2026-02-07,Established,United States
2890,7079,2026-01-20,Emerging,Other
2891,7570,2026-03-25,Growing,United Kingdom
2892,1679,2026-08-14,Established,United States
2893,12251,2026-08-21,Emerging,United Kingdom
2894,14584,2026-04-02,Emerging,United Kingdom
2895,10724,2026-08-19,Emerging,Nigeria
2896,3912,2026-03-04,Emerging,Nigeria
2897,5751,2026-04-23,Growing,United Kingdom
2898,14808,2026-01-20,Emerging,Nigeria
2899,5237,2026-06-04,Growing,India
2900,4456,2026-03-16,Emerging,India
2901,1403,2026-03-15,Emerging,Canada
2902,10681,2026-02-26,Emerging,United States
2903,10642,2026-05-26,Emerging,India
2904,5612,2026-07-21,Established,Germany
2905,5404,2026-02-08,Growing,United States
2906,802,2026-05-16,Emerging,United States
2907,11660,2026-01-06,Emerging,India
2908,7032,2026-08-22,Growing,Canada
2909,2638,2026-05-06,Emerging,United States
2910,10920,2026-08-18,Growing,United States
2911,8922,2026-05-15,Growing,United States
2912,10288,2026-05-03,Growing,United Kingdom
2913,12736,2026-06-11,Emerging,United States
2914,12945,2026-03-17,Established,United Kingdom
2915,6159,2026-08-22,Emerging,United States
2916,1773,2026-02-08,Emerging,United States
2917,6264,2026-05-26,Emerging,India
2918,7561,2026-06-08,Top Creator,Other
2919,6528,2026-06-13,Emerging,India
2920,11521,2026-02-17,Established,Other
2921,12969,2026-04-10,Emerging,India
2922,7809,2026-03-30,Emerging,India
2923,13312,2026-01-30,Growing,United Kingdom
2924,14926,2026-03-28,Established,India
2925,2444,2026-02-01,Growing,United Kingdom
2926,17,2026-04-10,Emerging,United Kingdom
2927,8868,2026-02-23,Established,Nigeria
2928,3175,2026-01-07,Emerging,India
2929,14591,2026-04-17,Emerging,Nigeria
2930,7388,2026-06-20,Emerging,United States
2931,8116,2026-06-20,Emerging,India
2932,7617,2026-07-25,Growing,Nigeria
2933,13242,2026-07-17,Growing,India
2934,7833,2026-02-26,Top Creator,Nigeria
2935,2350,2026-06-09,Growing,India
2936,6661,2026-07-19,Emerging,Nigeria
2937,8564,2026-05-03,Growing,Germany
2938,1010,2026-04-22,Emerging,India
2939,10280,2026-04-12,Emerging,India
2940,1218,2026-07-09,Emerging,United Kingdom
2941,656,2026-06-10,Emerging,Canada
2942,5359,2026-06-18,Emerging,Canada
2943,6444,2026-04-26,Growing,India
2944,8076,2026-07-14,Emerging,India
2945,10385,2026-01-15,Growing,Other
2946,10693,2026-04-08,Established,India
2947,14415,2026-01-03,Emerging,United States
2948,9717,2026-07-26,Growing,India
2949,7986,2026-05-15,Emerging,United Kingdom
2950,4273,2026-04-18,Emerging,Other
2951,14373,2026-07-01,Growing,United Kingdom
2952,11742,2026-04-24,Emerging,Other
2953,12670,2026-06-03,Emerging,India
2954,12201,2026-01-23,Emerging,India
2955,5617,2026-03-10,Established,Nigeria
2956,4901,2026-07-29,Emerging,India
2957,14117,2026-01-23,Emerging,Nigeria
2958,7141,2026-04-06,Growing,Other
2959,13654,2026-03-21,Emerging,India
2960,5176,2026-04-25,Emerging,Other
2961,11039,2026-08-08,Emerging,India
2962,6746,2026-07-30,Emerging,United States
2963,12148,2026-05-04,Growing,India
2964,6215,2026-06-04,Growing,Canada
2965,9914,2026-03-20,Emerging,Other
2966,14977,2026-05-22,Emerging,India
2967,7130,2026-03-09,Emerging,Other
2968,14452,2026-08-13,Growing,Nigeria
2969,4674,2026-02-06,Established,Canada
2970,14498,2026-03-05,Growing,Germany
2971,2592,2026-07-26,Emerging,Other
2972,8950,2026-03-20,Emerging,India
2973,11542,2026-03-09,Emerging,Other
2974,8069,2026-03-26,Established,United States
2975,13128,2026-01-31,Emerging,Other
2976,14296,2026-07-07,Established,United Kingdom
2977,14176,2026-01-10,Emerging,United States
2978,6045,2026-07-25,Emerging,Germany
2979,4176,2026-06-28,Established,India
2980,1702,2026-01-25,Emerging,India
2981,6958,2026-07-15,Emerging,Nigeria
2982,3632,2026-07-17,Emerging,United States
2983,11415,2026-01-06,Emerging,Germany
2984,4454,2026-07-06,Growing,United States
2985,11572,2026-01-02,Established,Other
2986,10702,2026-02-01,Growing,Other
2987,6097,2026-02-28,Emerging,United States
2988,14962,2026-06-03,Growing,India
2989,11455,2026-08-08,Emerging,India
2990,3117,2026-05-14,Growing,Canada
2991,13544,2026-08-07,Emerging,India
2992,1648,2026-03-15,Emerging,Germany
2993,13478,2026-08-22,Growing,India
2994,2573,2026-01-01,Emerging,Canada
2995,12174,2026-01-12,Emerging,United States
2996,10273,2026-07-05,Established,United States
2997,3715,2026-03-11,Emerging,United States
2998,2603,2026-01-26,Emerging,Canada
2999,5260,2026-04-03,Growing,India
3000,9918,2026-06-05,Growing,Other
3001,2457,2026-05-11,Emerging,United States
3002,4305,2026-05-07,Emerging,Canada
3003,9805,2026-05-07,Growing,United States
3004,11547,2026-07-25,Emerging,India
3005,4194,2026-04-15,Growing,United States
3006,7760,2026-07-02,Emerging,United States
3007,3234,2026-06-13,Emerging,United Kingdom
3008,14903,2026-01-04,Growing,United Kingdom
3009,7255,2026-01-25,Emerging,Nigeria
3010,11573,2026-04-03,Emerging,Germany
3011,10647,2026-05-05,Emerging,United Kingdom
3012,8637,2026-01-13,Emerging,United States
3013,969,2026-02-22,Emerging,Nigeria
3014,4904,2026-04-10,Emerging,United States
3015,2421,2026-05-07,Emerging,United Kingdom
3016,7607,2026-05-31,Established,India
3017,13323,2026-01-23,Growing,United States
3018,12195,2026-07-17,Established,United States
3019,10326,2026-05-11,Emerging,India
3020,6806,2026-06-14,Growing,India
3021,445,2026-01-24,Emerging,India
3022,3618,2026-04-13,Emerging,India
3023,413,2026-07-01,Emerging,Other
3024,13377,2026-07-25,Growing,United States
3025,13491,2026-07-07,Emerging,Canada
3026,1923,2026-02-03,Emerging,Other
3027,11116,2026-08-12,Emerging,Other
3028,9664,2026-08-20,Emerging,India
3029,10381,2026-02-15,Emerging,Other
3030,5712,2026-06-13,Emerging,India
3031,10080,2026-06-25,Growing,United Kingdom
3032,12412,2026-07-30,Growing,India
3033,13840,2026-04-30,Emerging,Germany
3034,11941,2026-08-21,Emerging,United Kingdom
3035,7579,2026-05-26,Emerging,United Kingdom
3036,1143,2026-01-14,Emerging,Other
3037,7528,2026-01-22,Growing,Nigeria
3038,7221,2026-02-04,Emerging,India
3039,2571,2026-06-20,Established,India
3040,13222,2026-04-17,Emerging,India
3041,10234,2026-04-01,Growing,United States
3042,6307,2026-06-26,Established,India
3043,4074,2026-01-28,Established,India
3044,296,2026-08-02,Emerging,Other
3045,14902,2026-06-29,Emerging,Nigeria
3046,6151,2026-05-24,Growing,United Kingdom
3047,11308,2026-06-14,Emerging,Canada
3048,5568,2026-03-19,Growing,United States
3049,14330,2026-08-24,Growing,Other
3050,314,2026-05-28,Growing,United Kingdom
3051,10254,2026-02-17,Emerging,Germany
3052,7158,2026-04-13,Growing,United States
3053,5703,2026-02-14,Emerging,United States
3054,9263,2026-05-01,Growing,United Kingdom
3055,573,2026-04-27,Emerging,United States
3056,12037,2026-03-18,Emerging,India
3057,12123,2026-07-02,Established,Other
3058,7648,2026-04-07,Growing,United Kingdom
3059,3439,2026-08-01,Emerging,India
3060,13141,2026-07-26,Emerging,United Kingdom
3061,8572,2026-08-18,Emerging,India
3062,6788,2026-04-25,Emerging,United States
3063,4141,2026-06-21,Emerging,United States
3064,4291,2026-06-23,Growing,India
3065,9218,2026-07-24,Growing,United States
3066,14442,2026-01-18,Top Creator,Canada
3067,9571,2026-02-27,Emerging,Other
3068,3192,2026-06-15,Top Creator,United States
3069,14229,2026-06-18,Emerging,India
3070,2104,2026-04-07,Growing,India
3071,2509,2026-05-23,Top Creator,Germany
3072,8659,2026-07-28,Growing,Other
3073,5160,2026-07-09,Emerging,United Kingdom
3074,10965,2026-05-23,Emerging,Canada
3075,13893,2026-02-11,Established,Other
3076,8896,2026-05-27,Established,India
3077,12715,2026-05-12,Emerging,United Kingdom
3078,14637,2026-01-15,Growing,Other
3079,7248,2026-04-26,Established,India
3080,13339,2026-03-20,Emerging,Other
3081,13185,2026-01-09,Emerging,United States
3082,44,2026-07-27,Top Creator,Nigeria
3083,872,2026-02-18,Emerging,United Kingdom
3084,10137,2026-06-22,Growing,United States
3085,11665,2026-01-20,Growing,India
3086,3455,2026-07-03,Emerging,Nigeria
3087,284,2026-03-09,Growing,Other
3088,14604,2026-01-28,Emerging,United Kingdom
3089,4405,2026-06-10,Emerging,United States
3090,11703,2026-08-23,Growing,Nigeria
3091,10732,2026-02-10,Emerging,India
3092,8770,2026-03-08,Emerging,United States
3093,1432,2026-01-27,Emerging,Other
3094,5338,2026-07-08,Emerging,United States
3095,11177,2026-02-02,Emerging,United Kingdom
3096,5977,2026-08-13,Emerging,United States
3097,4287,2026-07-16,Established,Other
3098,325,2026-05-09,Emerging,India
3099,11194,2026-03-25,Emerging,Nigeria
3100,3924,2026-05-08,Growing,India
3101,4306,2026-06-13,Emerging,Germany
3102,491,2026-01-26,Growing,United States
3103,2806,2026-02-21,Growing,India
3104,13791,2026-07-04,Emerging,India
3105,10322,2026-03-26,Emerging,United States
3106,4464,2026-08-07,Emerging,Nigeria
3107,3631,2026-04-28,Top Creator,Nigeria
3108,9282,2026-05-02,Growing,Germany
3109,11180,2026-01-18,Emerging,United Kingdom
3110,6913,2026-04-05,Emerging,India
3111,13838,2026-08-13,Growing,United States
3112,13085,2026-04-26,Emerging,United States
3113,5673,2026-02-17,Emerging,United Kingdom
3114,8537,2026-03-19,Emerging,Other
3115,7334,2026-03-31,Growing,United States
3116,13667,2026-04-17,Established,Other
3117,3654,2026-01-04,Emerging,Other
3118,13843,2026-07-07,Emerging,India
3119,8148,2026-07-27,Emerging,Other
3120,10068,2026-07-30,Emerging,Nigeria
3121,13806,2026-01-29,Emerging,United States
3122,12788,2026-08-01,Emerging,India
3123,8004,2026-04-08,Emerging,Other
3124,8018,2026-04-05,Emerging,Canada
3125,3443,2026-02-19,Emerging,Canada
3126,6019,2026-01-25,Growing,India
3127,1311,2026-03-19,Growing,United States
3128,14812,2026-06-04,Growing,Other
3129,9095,2026-06-03,Emerging,United States
3130,5482,2026-04-10,Emerging,India
3131,665,2026-06-17,Emerging,Nigeria
3132,14968,2026-03-15,Growing,United Kingdom
3133,12626,2026-06-15,Emerging,India
3134,8448,2026-06-02,Emerging,Canada
3135,9752,2026-04-12,Emerging,Germany
3136,5401,2026-02-16,Top Creator,United States
3137,711,2026-05-31,Established,Nigeria
3138,9442,2026-03-09,Growing,Other
3139,2212,2026-06-28,Emerging,United Kingdom
3140,6385,2026-03-05,Growing,Canada
3141,2832,2026-03-12,Growing,Other
3142,7660,2026-05-21,Growing,India
3143,11972,2026-05-18,Established,United States
3144,3078,2026-08-22,Emerging,United States
3145,10970,2026-02-12,Established,Other
3146,4442,2026-07-23,Established,Canada
3147,3076,2026-06-07,Emerging,United Kingdom
3148,10218,2026-06-05,Growing,United States
3149,4497,2026-03-09,Emerging,Nigeria
3150,12089,2026-03-18,Growing,United Kingdom
3151,1966,2026-07-26,Emerging,India
3152,10123,2026-01-13,Emerging,Nigeria
3153,13310,2026-06-18,Emerging,India
3154,13847,2026-08-02,Growing,India
3155,3515,2026-01-20,Established,India
3156,4802,2026-02-18,Emerging,United Kingdom
3157,8261,2026-07-29,Emerging,United States
3158,4097,2026-06-10,Growing,United States
3159,1858,2026-01-10,Emerging,Nigeria
3160,10669,2026-03-03,Top Creator,Nigeria
3161,8603,2026-04-22,Growing,United Kingdom
3162,4965,2026-06-02,Established,United Kingdom
3163,12323,2026-02-24,Established,India
3164,186,2026-04-06,Growing,United Kingdom
3165,13878,2026-02-23,Emerging,Other
3166,14910,2026-03-07,Emerging,United Kingdom
