content_id,snapshot_date,views,likes,comments,recreates,shares,avg_watch_seconds,watch_minutes
11860,2026-08-31,2011,132,8,8,12,8.97,300.66
11861,2026-08-31,513,28,3,2,3,12.23,104.53
11862,2026-08-31,1196,82,5,3,14,7.43,148.02
11863,2026-08-31,81,5,0,0,0,4.54,6.12
11864,2026-08-31,1802,122,6,7,26,11.26,338.05
11865,2026-08-31,787,21,2,1,8,8.3,108.85
11866,2026-08-31,162,12,1,1,0,7.94,21.43
11867,2026-08-31,2790,147,14,5,14,13.08,608.23
11868,2026-08-31,4841,426,34,21,97,8.47,683.72
11869,2026-08-31,99,5,1,0,1,4.34,7.15
11870,2026-08-31,593,43,3,1,2,8.51,84.14
11871,2026-08-31,509,38,6,0,2,5.96,50.56
11872,2026-08-31,1837,134,18,2,15,13.5,413.47
11873,2026-08-31,333,21,4,0,3,10.08,55.96
11874,2026-08-31,4104,383,26,16,124,11.31,773.62
11875,2026-08-31,2807,194,18,0,16,11.2,524.08
11876,2026-08-31,303,18,1,0,4,15.08,76.18
11877,2026-08-31,64,5,0,0,1,13.27,14.16
11878,2026-08-31,2509,229,20,9,53,2.73,114.28
11879,2026-08-31,1115,127,19,1,14,8.76,162.78
11880,2026-08-31,482,30,3,1,7,13.16,105.7
11881,2026-08-31,768,37,4,0,16,9.1,116.5
11882,2026-08-31,2576,126,11,8,19,13.79,592.04
11883,2026-08-31,46,2,0,0,0,12.15,9.31
11884,2026-08-31,3403,176,21,0,62,11.41,646.87
11885,2026-08-31,63,5,0,0,3,4.27,4.48
11886,2026-08-31,1282,95,11,3,7,10.63,227.1
11887,2026-08-31,1160,103,9,8,21,8.84,170.86
11888,2026-08-31,664,56,9,1,1,15.89,175.82
11889,2026-08-31,1045,65,5,2,12,3.27,56.91
11890,2026-08-31,173,12,0,0,1,10.59,30.52
11891,2026-08-31,889,43,2,0,25,14.05,208.14
11892,2026-08-31,1602,168,14,4,22,11.36,303.34
11893,2026-08-31,503,42,2,0,2,9.32,78.09
11894,2026-08-31,5928,257,29,10,49,8.0,790.06
11895,2026-08-31,104,7,0,1,0,8.84,15.33
11896,2026-08-31,1030,59,6,3,11,10.14,174.11
11897,2026-08-31,576,44,5,3,7,13.48,129.38
11898,2026-08-31,849,85,5,2,14,9.0,127.35
11899,2026-08-31,376,29,4,1,5,5.43,34.04
11900,2026-08-31,312,12,0,1,2,2.0,10.41
11901,2026-08-31,701,70,5,1,12,6.18,72.17
11902,2026-08-31,20326,1763,132,34,352,2.42,820.4
11903,2026-08-31,1902,152,11,8,12,7.5,237.88
11904,2026-08-31,14294,1287,139,49,133,3.17,755.48
11905,2026-08-31,1161,88,5,0,13,6.91,133.64
11906,2026-08-31,6998,538,56,20,60,3.98,463.92
11907,2026-08-31,426,15,0,1,1,13.72,97.4
11908,2026-08-31,240,14,1,1,7,5.83,23.32
11909,2026-08-31,189,12,1,0,0,8.11,25.54
11910,2026-08-31,1183,81,4,3,9,10.77,212.28
11911,2026-08-31,172,12,3,0,2,4.7,13.48
11912,2026-08-31,318,23,4,2,10,3.22,17.04
11913,2026-08-31,17418,1025,29,72,53,5.21,1511.79
11914,2026-08-31,8438,394,9,17,81,7.42,1043.51
11915,2026-08-31,381,25,1,0,5,8.8,55.89
11916,2026-08-31,883,70,2,6,22,5.07,74.55
11917,2026-08-31,1519,101,9,3,11,9.58,242.51
11918,2026-08-31,1144,72,6,2,14,8.64,164.81
11919,2026-08-31,1038,89,5,4,14,3.85,66.68
11920,2026-08-31,274,12,0,0,4,4.81,21.95
11921,2026-08-31,2473,143,16,5,21,11.37,468.5
11922,2026-08-31,113,7,0,0,4,5.36,10.1
11923,2026-08-31,2598,165,15,8,29,12.01,519.86
11924,2026-08-31,704,65,5,2,13,14.08,165.21
11925,2026-08-31,814,67,8,2,9,9.88,134.1
11926,2026-08-31,311,4,0,0,4,7.66,39.73
11927,2026-08-31,25,1,0,0,0,3.63,1.51
11928,2026-08-31,2659,178,24,7,37,6.95,308.18
11929,2026-08-31,217,13,0,2,1,7.99,28.9
11930,2026-08-31,13576,403,43,17,193,3.13,708.66
11931,2026-08-31,1682,174,15,7,22,12.62,353.72
11932,2026-08-31,194,5,0,2,2,6.59,21.31
11933,2026-08-31,1365,43,6,1,11,5.14,117.05
11934,2026-08-31,829,71,11,5,15,11.56,159.72
11935,2026-08-31,259,29,1,0,5,7.98,34.45
11936,2026-08-31,2763,213,13,9,55,9.21,423.98
11937,2026-08-31,1385,102,4,6,12,12.78,295.12
11938,2026-08-31,1239,94,3,5,21,15.62,322.63
11939,2026-08-31,2447,118,7,1,42,11.79,480.81
11940,2026-08-31,3748,122,11,3,37,8.51,531.76
11941,2026-08-31,9565,779,74,10,100,8.96,1428.28
11942,2026-08-31,918,64,4,1,15,13.38,204.66
11943,2026-08-31,637,71,6,2,7,5.11,54.26
11944,2026-08-31,813,87,9,2,4,14.44,195.64
11945,2026-08-31,1105,61,2,1,4,5.83,107.39
11946,2026-08-31,471,27,2,1,2,6.49,50.92
11947,2026-08-31,221,17,0,2,4,7.82,28.8
11948,2026-08-31,2625,186,21,8,39,10.42,455.75
11949,2026-08-31,270,20,0,3,1,12.56,56.52
11950,2026-08-31,1990,141,9,1,21,10.42,345.54
11951,2026-08-31,1046,48,2,3,4,10.41,181.5
11952,2026-08-31,364,15,2,2,5,9.86,59.8
11953,2026-08-31,189,20,2,1,6,8.98,28.29
11954,2026-08-31,635,52,2,0,9,10.99,116.27
11955,2026-08-31,776,76,15,2,8,11.98,154.93
11956,2026-08-31,4998,350,21,13,83,12.28,1023.25
11957,2026-08-31,263,11,0,0,1,5.75,25.21
11958,2026-08-31,1377,152,10,7,19,14.3,328.12
11959,2026-08-31,188,25,2,0,0,6.88,21.54
11960,2026-08-31,4397,330,30,10,11,3.62,265.35
11961,2026-08-31,125,12,0,1,3,4.46,9.28
11962,2026-08-31,2810,262,12,6,21,13.1,613.44
11963,2026-08-31,371,13,0,0,3,1.5,9.28
11964,2026-08-31,1884,128,8,7,26,7.03,220.72
11965,2026-08-31,999,73,5,4,3,6.1,101.64
11966,2026-08-31,2045,121,5,7,18,6.87,234.15
11967,2026-08-31,1977,123,8,7,4,5.1,168.15
11968,2026-08-31,342,19,1,1,5,7.08,40.34
11969,2026-08-31,610,51,4,0,5,9.67,98.31
11970,2026-08-31,2455,181,19,5,28,12.35,505.51
11971,2026-08-31,389,29,1,0,4,8.87,57.54
11972,2026-08-31,245,10,3,0,0,1.5,6.12
11973,2026-08-31,1106,92,5,1,16,11.14,205.34
11974,2026-08-31,438,19,3,1,5,11.9,86.85
11975,2026-08-31,84,6,0,0,0,13.58,19.01
11976,2026-08-31,307,30,3,0,1,10.0,51.16
11977,2026-08-31,11287,695,35,16,95,6.24,1174.52
11978,2026-08-31,892,48,4,0,10,8.18,121.55
11979,2026-08-31,654,46,1,2,11,4.77,52.0
11980,2026-08-31,478,15,1,0,6,11.92,94.94
11981,2026-08-31,1132,69,5,3,1,11.43,215.57
11982,2026-08-31,933,95,4,2,17,5.54,86.19
11983,2026-08-31,138,15,1,2,1,5.53,12.71
11984,2026-08-31,136,11,1,0,2,10.33,23.42
11985,2026-08-31,1476,57,7,2,8,7.91,194.6
11986,2026-08-31,46,4,0,0,1,5.78,4.43
11987,2026-08-31,569,29,5,0,9,11.13,105.59
11988,2026-08-31,4954,401,10,12,41,9.04,746.31
11989,2026-08-31,539,25,0,1,1,1.73,15.52
11990,2026-08-31,2354,186,8,4,38,4.92,192.87
11991,2026-08-31,2079,119,9,0,23,12.05,417.53
11992,2026-08-31,349,31,2,2,5,8.72,50.71
11993,2026-08-31,756,58,7,4,8,6.7,84.47
11994,2026-08-31,402,4,0,0,3,4.26,28.56
11995,2026-08-31,2030,129,7,2,26,8.23,278.53
11996,2026-08-31,950,59,8,2,5,10.4,164.73
11997,2026-08-31,63,5,0,1,0,5.05,5.3
11998,2026-08-31,1482,51,6,0,10,10.63,262.45
11999,2026-08-31,18304,1618,80,41,155,7.04,2146.93
12000,2026-08-31,6736,531,21,41,69,11.35,1274.26
12001,2026-08-31,162,11,2,0,6,6.93,18.72
12002,2026-08-31,484,44,6,2,6,11.51,92.86
12003,2026-08-31,865,59,3,2,28,13.5,194.62
12004,2026-08-31,75,4,0,0,1,7.18,8.97
12005,2026-08-31,5621,419,26,22,87,7.45,698.01
12006,2026-08-31,226,13,1,0,1,7.39,27.85
12007,2026-08-31,1144,125,12,11,13,9.14,174.25
12008,2026-08-31,279,15,0,0,6,5.97,27.76
12009,2026-08-31,1436,126,9,3,12,5.83,139.56
12010,2026-08-31,444,26,5,1,5,11.55,85.51
12011,2026-08-31,1133,73,0,4,8,5.78,109.13
12012,2026-08-31,100,15,1,3,1,6.54,10.9
12013,2026-08-31,7492,606,33,22,26,9.94,1241.64
12014,2026-08-31,125,6,1,0,2,11.04,23.0
12015,2026-08-31,187,17,3,0,0,13.45,41.91
12016,2026-08-31,887,71,7,2,7,11.27,166.59
12017,2026-08-31,3452,218,13,9,12,9.41,541.22
12018,2026-08-31,4321,283,18,12,39,10.26,738.79
12019,2026-08-31,2222,219,14,1,19,12.17,450.78
12020,2026-08-31,201,16,1,0,4,9.14,30.63
12021,2026-08-31,44,2,0,0,1,10.4,7.63
12022,2026-08-31,1589,99,7,6,12,3.81,100.9
12023,2026-08-31,201,11,2,1,4,5.62,18.84
12024,2026-08-31,1789,140,8,3,45,9.04,269.68
12025,2026-08-31,782,29,3,1,0,11.64,151.69
12026,2026-08-31,597,64,4,3,6,8.89,88.42
12027,2026-08-31,2569,120,16,5,39,9.64,412.74
12028,2026-08-31,4468,286,4,7,48,9.39,699.05
12029,2026-08-31,301,23,0,1,2,13.83,69.37
12030,2026-08-31,525,63,4,1,9,9.0,78.75
12031,2026-08-31,1223,21,1,1,20,8.33,169.75
12032,2026-08-31,1271,141,16,6,27,11.91,252.35
12033,2026-08-31,533,21,2,0,9,7.51,66.69
12034,2026-08-31,377,9,0,1,3,7.12,44.73
12035,2026-08-31,556,50,8,2,9,10.89,100.95
12036,2026-08-31,482,37,4,0,13,9.75,78.36
12037,2026-08-31,1149,77,7,2,1,9.78,187.28
12038,2026-08-31,584,32,1,5,11,11.67,113.62
12039,2026-08-31,460,53,6,3,8,11.82,90.63
12040,2026-08-31,340,26,1,2,1,5.05,28.63
12041,2026-08-31,77,6,0,0,1,11.13,14.28
12042,2026-08-31,514,19,1,1,11,12.12,103.82
12043,2026-08-31,1835,101,11,3,7,8.51,260.36
12044,2026-08-31,593,39,2,3,8,8.09,79.95
12045,2026-08-31,266,20,1,2,2,4.35,19.29
12046,2026-08-31,258,8,1,0,3,10.7,45.99
12047,2026-08-31,721,57,3,1,16,6.59,79.14
12048,2026-08-31,217,16,1,1,2,4.17,15.08
12049,2026-08-31,2595,227,9,4,55,8.76,378.81
12050,2026-08-31,2388,245,14,12,34,5.95,236.68
12051,2026-08-31,257,18,3,1,1,12.51,53.6
12052,2026-08-31,1074,83,12,0,11,6.05,108.34
12053,2026-08-31,2744,203,21,0,52,8.85,404.83
12054,2026-08-31,98,1,0,0,2,9.1,14.87
12055,2026-08-31,1018,54,1,1,18,8.07,136.96
12056,2026-08-31,192,12,1,0,4,2.84,9.08
12057,2026-08-31,3758,141,12,7,47,8.39,525.27
12058,2026-08-31,318,17,0,0,2,6.02,31.92
12059,2026-08-31,142,8,2,1,2,12.93,30.61
12060,2026-08-31,945,55,1,3,19,9.74,153.43
12061,2026-08-31,1089,82,10,2,13,7.21,130.94
12062,2026-08-31,799,73,4,0,6,8.12,108.17
12063,2026-08-31,471,29,2,0,14,9.27,72.74
12064,2026-08-31,463,29,2,0,6,8.29,63.95
12065,2026-08-31,1024,69,6,2,9,14.63,249.67
12066,2026-08-31,692,61,2,0,6,13.04,150.4
12067,2026-08-31,260,25,2,1,0,10.77,46.66
12068,2026-08-31,5289,293,42,15,62,3.79,333.94
12069,2026-08-31,188,17,2,0,0,3.27,10.24
12070,2026-08-31,9393,800,22,28,157,3.44,538.42
12071,2026-08-31,886,83,7,3,22,10.34,152.74
12072,2026-08-31,38149,1910,118,94,373,10.83,6882.89
12073,2026-08-31,11900,684,30,41,148,14.59,2892.88
12074,2026-08-31,992,48,7,2,9,6.19,102.29
12075,2026-08-31,1511,136,14,1,29,10.75,270.67
12076,2026-08-31,9787,871,48,68,39,7.42,1209.97
12077,2026-08-31,1403,80,8,5,18,9.37,219.14
12078,2026-08-31,77,7,0,0,0,11.43,14.67
12079,2026-08-31,833,33,1,0,5,6.18,85.74
12080,2026-08-31,324,25,2,0,3,12.46,67.31
12081,2026-08-31,233,9,0,0,0,8.89,34.51
12082,2026-08-31,145,5,0,0,4,14.21,34.33
12083,2026-08-31,1650,119,10,7,10,8.5,233.68
12084,2026-08-31,1574,105,9,4,6,8.06,211.38
12085,2026-08-31,2298,93,9,1,18,6.2,237.57
12086,2026-08-31,1774,142,10,0,24,6.97,206.19
12087,2026-08-31,1948,125,10,0,47,6.66,216.28
12088,2026-08-31,80,5,0,0,1,7.7,10.27
12089,2026-08-31,1074,29,3,1,18,12.13,217.09
12090,2026-08-31,451,18,1,1,4,9.27,69.69
12091,2026-08-31,4508,491,45,13,101,6.8,511.24
12092,2026-08-31,176,5,0,0,1,6.6,19.37
12093,2026-08-31,4789,311,23,17,44,5.51,439.75
12094,2026-08-31,372,22,3,0,2,3.38,20.96
12095,2026-08-31,2834,185,18,4,36,11.86,560.21
12096,2026-08-31,290,29,2,1,2,5.41,26.16
12097,2026-08-31,588,42,1,0,6,8.77,85.97
12098,2026-08-31,1378,72,3,4,15,11.45,263.05
12099,2026-08-31,1922,100,6,1,1,4.11,131.54
12100,2026-08-31,9141,554,53,4,39,5.7,868.26
12101,2026-08-31,8939,347,26,10,97,11.66,1737.01
12102,2026-08-31,113,8,1,1,0,4.36,8.21
12103,2026-08-31,1746,80,12,0,15,2.75,80.05
12104,2026-08-31,1110,78,8,6,14,9.38,173.61
12105,2026-08-31,965,65,4,1,8,8.28,133.23
12106,2026-08-31,2562,230,19,18,30,6.0,256.14
12107,2026-08-31,2668,247,25,9,22,11.5,511.2
12108,2026-08-31,4015,200,10,17,60,9.49,635.03
12109,2026-08-31,979,100,8,8,3,8.57,139.77
12110,2026-08-31,12988,942,109,42,215,12.73,2754.62
12111,2026-08-31,2393,174,12,9,11,12.88,513.54
12112,2026-08-31,1267,80,6,3,22,4.82,101.83
12113,2026-08-31,1743,80,4,2,13,8.04,233.45
12114,2026-08-31,2009,180,18,0,12,7.35,246.17
12115,2026-08-31,25512,2114,197,62,210,13.07,5557.65
12116,2026-08-31,90,8,0,1,1,9.01,13.51
12117,2026-08-31,365,36,0,4,4,1.5,9.12
12118,2026-08-31,4672,418,23,12,74,3.91,304.09
12119,2026-08-31,1084,75,3,0,9,14.51,262.15
12120,2026-08-31,295,25,2,2,7,9.12,44.84
12121,2026-08-31,2124,100,11,2,13,4.18,147.95
12122,2026-08-31,4424,136,11,0,25,12.08,890.52
12123,2026-08-31,3319,295,14,13,55,5.86,324.25
12124,2026-08-31,2994,152,7,6,39,10.51,524.27
12125,2026-08-31,185,7,1,0,4,10.42,32.13
12126,2026-08-31,2153,227,26,8,34,2.26,81.27
12127,2026-08-31,713,70,6,0,9,9.38,111.48
12128,2026-08-31,1090,89,6,1,19,8.06,146.39
12129,2026-08-31,3870,388,33,40,55,9.04,583.12
12130,2026-08-31,767,34,3,1,10,10.95,139.99
12131,2026-08-31,688,24,1,0,6,5.89,67.57
12132,2026-08-31,684,22,2,0,2,16.4,186.99
12133,2026-08-31,196,14,2,2,3,14.92,48.75
12134,2026-08-31,663,36,1,3,4,10.08,111.41
12135,2026-08-31,395,34,2,1,3,3.37,22.22
12136,2026-08-31,746,59,10,2,7,13.22,164.33
12137,2026-08-31,663,40,0,4,4,4.83,53.42
12138,2026-08-31,532,49,4,1,8,10.07,89.25
12139,2026-08-31,2087,167,12,5,41,8.01,278.66
12140,2026-08-31,952,65,3,3,17,10.19,161.72
12141,2026-08-31,989,49,5,1,13,10.35,170.58
12142,2026-08-31,548,43,3,1,9,13.43,122.64
12143,2026-08-31,169,16,1,2,2,2.28,6.43
12144,2026-08-31,1107,31,1,2,3,12.66,233.57
12145,2026-08-31,582,52,4,2,1,6.63,64.35
12146,2026-08-31,702,10,1,0,0,7.61,89.01
12147,2026-08-31,546,24,1,3,20,2.46,22.36
12148,2026-08-31,1450,53,7,3,14,7.75,187.34
12149,2026-08-31,117,9,0,0,2,7.9,15.4
12150,2026-08-31,2413,173,21,3,26,12.33,496.04
12151,2026-08-31,634,31,1,2,2,1.5,15.85
12152,2026-08-31,598,40,2,3,3,2.76,27.47
12153,2026-08-31,3289,237,30,4,67,9.9,542.89
12154,2026-08-31,4615,201,22,6,39,8.82,678.31
12155,2026-08-31,855,10,2,1,10,16.18,230.64
12156,2026-08-31,236,1,0,0,6,7.56,29.75
12157,2026-08-31,1818,143,5,6,26,9.72,294.61
12158,2026-08-31,1739,134,7,5,26,12.35,357.84
12159,2026-08-31,2570,177,14,2,38,8.83,378.19
12160,2026-08-31,744,49,5,1,10,5.72,70.94
12161,2026-08-31,1261,98,4,3,9,12.1,254.21
12162,2026-08-31,64,7,0,0,0,7.04,7.51
12163,2026-08-31,604,19,2,1,11,12.35,124.34
12164,2026-08-31,793,66,3,1,6,13.02,172.03
12165,2026-08-31,13127,721,64,11,147,9.58,2094.97
12166,2026-08-31,732,69,7,0,11,7.43,90.68
12167,2026-08-31,950,54,5,2,6,7.54,119.39
12168,2026-08-31,784,49,6,1,12,9.47,123.79
12169,2026-08-31,786,54,5,1,7,9.44,123.61
12170,2026-08-31,1130,56,6,0,18,8.46,159.25
12171,2026-08-31,1209,90,4,5,22,8.24,166.12
12172,2026-08-31,5916,473,32,24,75,16.28,1604.8
12173,2026-08-31,34,2,1,0,1,11.32,6.42
12174,2026-08-31,396,35,3,2,2,12.84,84.72
12175,2026-08-31,148,11,1,0,5,12.29,30.32
12176,2026-08-31,867,58,6,1,4,9.95,143.75
12177,2026-08-31,3589,155,16,4,64,4.3,257.3
12178,2026-08-31,492,30,5,1,6,7.02,57.55
12179,2026-08-31,8686,1134,144,37,107,7.44,1076.65
12180,2026-08-31,2997,337,19,8,11,5.82,290.61
12181,2026-08-31,1267,89,4,3,24,6.08,128.36
12182,2026-08-31,360,16,0,1,8,3.54,21.24
12183,2026-08-31,223,9,2,0,2,13.93,51.78
12184,2026-08-31,20510,960,101,27,173,10.31,3524.95
12185,2026-08-31,924,70,5,5,17,7.28,112.14
12186,2026-08-31,3186,187,26,6,43,8.2,435.59
12187,2026-08-31,5218,350,27,14,86,8.32,723.71
12188,2026-08-31,6090,254,11,14,53,8.62,874.69
12189,2026-08-31,2569,179,22,2,46,5.8,248.18
12190,2026-08-31,536,45,3,5,7,4.82,43.06
12191,2026-08-31,1147,105,1,1,10,6.05,115.66
12192,2026-08-31,788,39,0,0,10,4.13,54.29
12193,2026-08-31,230,8,0,0,4,5.06,19.39
12194,2026-08-31,3163,157,5,3,43,8.03,423.11
12195,2026-08-31,8964,420,45,1,131,9.27,1384.7
12196,2026-08-31,118,7,0,0,1,5.94,11.68
12197,2026-08-31,572,29,3,1,11,15.86,151.21
12198,2026-08-31,1866,101,12,6,14,12.91,401.46
12199,2026-08-31,369,16,0,0,4,9.21,56.63
12200,2026-08-31,1011,55,1,0,0,12.72,214.39
12201,2026-08-31,25183,894,69,21,364,9.81,4117.26
12202,2026-08-31,515,53,3,5,2,15.74,135.1
12203,2026-08-31,490,30,1,0,3,6.68,54.53
12204,2026-08-31,696,41,1,2,9,7.57,87.77
12205,2026-08-31,1353,106,6,7,16,16.25,366.52
12206,2026-08-31,380,27,1,0,5,3.8,24.09
12207,2026-08-31,329,33,4,1,6,6.33,34.73
12208,2026-08-31,371,19,1,0,2,4.87,30.11
12209,2026-08-31,12921,701,55,37,225,11.6,2498.5
12210,2026-08-31,768,37,2,3,0,9.19,117.67
12211,2026-08-31,1187,98,13,6,23,6.08,120.31
12212,2026-08-31,131,18,2,0,1,5.54,12.1
12213,2026-08-31,985,24,2,1,11,9.79,160.66
12214,2026-08-31,860,59,1,1,17,2.79,39.98
12215,2026-08-31,625,25,1,0,5,6.52,67.91
12216,2026-08-31,9063,585,46,21,186,13.85,2091.74
12217,2026-08-31,614,36,1,3,6,6.9,70.61
12218,2026-08-31,467,16,0,0,5,6.7,52.17
12219,2026-08-31,1465,80,6,3,30,5.92,144.56
12220,2026-08-31,2269,129,9,0,20,7.17,271.21
12221,2026-08-31,1386,124,7,4,16,5.33,123.17
12222,2026-08-31,394,33,2,0,5,8.89,58.35
12223,2026-08-31,174,16,1,1,3,8.56,24.81
12224,2026-08-31,40,3,1,0,0,9.08,6.05
12225,2026-08-31,10842,703,40,16,9,5.26,950.86
12226,2026-08-31,15125,444,30,23,142,10.46,2636.46
12227,2026-08-31,420,12,0,2,3,13.07,91.51
12228,2026-08-31,588,37,2,2,2,9.23,90.47
12229,2026-08-31,876,49,1,1,7,8.2,119.67
12230,2026-08-31,250,13,1,0,7,6.9,28.77
12231,2026-08-31,9419,552,12,29,148,7.83,1228.56
12232,2026-08-31,640,33,4,2,6,9.32,99.39
12233,2026-08-31,669,42,5,3,12,11.8,131.53
12234,2026-08-31,1485,80,5,5,19,7.57,187.47
12235,2026-08-31,1983,142,6,4,17,10.11,334.22
12236,2026-08-31,2987,147,7,3,22,10.61,528.31
12237,2026-08-31,1266,180,29,4,10,6.64,140.17
12238,2026-08-31,162,7,0,0,3,4.12,11.11
12239,2026-08-31,7135,473,32,9,55,11.01,1308.68
12240,2026-08-31,3796,275,27,16,26,8.72,551.41
12241,2026-08-31,3179,150,15,2,66,3.43,181.96
12242,2026-08-31,343,28,4,0,7,13.46,76.94
12243,2026-08-31,351,32,2,0,7,12.03,70.39
12244,2026-08-31,2348,205,7,8,27,3.13,122.66
12245,2026-08-31,1359,48,8,3,9,8.45,191.31
12246,2026-08-31,512,36,0,5,7,6.99,59.65
12247,2026-08-31,926,67,10,8,17,5.47,84.49
12248,2026-08-31,29,4,0,0,0,6.24,3.01
12249,2026-08-31,3481,154,9,1,52,8.37,485.65
12250,2026-08-31,65,7,0,0,0,2.54,2.75
12251,2026-08-31,953,55,4,4,11,1.5,23.82
12252,2026-08-31,15118,413,22,10,216,9.4,2369.74
12253,2026-08-31,678,43,3,0,4,7.56,85.43
12254,2026-08-31,289,8,1,0,6,9.05,43.61
12255,2026-08-31,1917,96,5,5,11,6.31,201.71
12256,2026-08-31,1042,62,3,0,5,11.92,207.1
12257,2026-08-31,1201,94,3,6,11,5.04,100.83
12258,2026-08-31,143,16,2,0,3,10.2,24.32
12259,2026-08-31,165,5,0,0,2,6.78,18.65
12260,2026-08-31,1643,136,6,5,11,1.5,41.08
12261,2026-08-31,761,72,8,3,6,13.91,176.42
12262,2026-08-31,627,27,2,1,9,1.93,20.15
12263,2026-08-31,1009,58,4,3,16,8.48,142.64
12264,2026-08-31,380,21,0,0,3,8.95,56.71
12265,2026-08-31,147,10,2,0,0,9.56,23.41
12266,2026-08-31,753,59,6,4,8,8.09,101.48
12267,2026-08-31,216,16,1,1,2,7.17,25.8
12268,2026-08-31,450,29,3,2,6,7.48,56.12
12269,2026-08-31,3661,222,15,12,48,11.52,702.72
12270,2026-08-31,422,25,1,1,8,9.33,65.61
12271,2026-08-31,1578,102,6,10,30,9.98,262.48
12272,2026-08-31,2194,123,6,7,17,5.53,202.18
12273,2026-08-31,301,22,3,0,2,6.08,30.51
12274,2026-08-31,655,32,5,0,4,4.91,53.61
12275,2026-08-31,601,31,4,1,5,8.66,86.79
12276,2026-08-31,291,20,2,1,5,4.84,23.49
12277,2026-08-31,501,27,1,1,10,10.04,83.87
12278,2026-08-31,4923,317,35,5,83,9.52,780.8
12279,2026-08-31,649,29,2,0,15,7.31,79.05
12280,2026-08-31,4745,334,20,7,19,11.97,946.62
12281,2026-08-31,2198,134,13,4,13,9.91,363.15
12282,2026-08-31,1465,159,26,8,14,6.78,165.63
12283,2026-08-31,194,23,1,1,2,11.1,35.9
12284,2026-08-31,207,14,2,0,5,14.13,48.75
12285,2026-08-31,322,8,0,1,5,5.86,31.45
12286,2026-08-31,1050,103,11,3,8,8.92,156.02
12287,2026-08-31,123,6,0,0,1,9.69,19.86
12288,2026-08-31,285,24,2,1,1,11.11,52.79
12289,2026-08-31,2995,198,29,3,38,10.0,499.11
12290,2026-08-31,976,73,7,2,11,8.67,141.03
12291,2026-08-31,2574,164,9,3,16,8.05,345.51
12292,2026-08-31,161,10,1,0,0,6.3,16.91
12293,2026-08-31,206,20,0,0,2,13.19,45.29
12294,2026-08-31,1236,79,4,1,12,6.56,135.07
12295,2026-08-31,1333,101,3,0,16,11.09,246.48
12296,2026-08-31,1435,75,3,2,14,10.36,247.72
12297,2026-08-31,3929,112,16,1,23,2.94,192.26
12298,2026-08-31,1962,144,15,4,29,15.45,505.37
12299,2026-08-31,8734,821,62,47,124,8.93,1299.49
12300,2026-08-31,644,32,1,0,4,9.9,106.22
12301,2026-08-31,8891,729,53,13,153,4.5,666.39
12302,2026-08-31,1608,90,6,2,30,10.94,293.11
12303,2026-08-31,1777,79,10,2,31,6.21,183.88
12304,2026-08-31,2055,181,17,6,18,8.2,280.8
12305,2026-08-31,29189,1502,121,62,199,2.88,1400.69
12306,2026-08-31,224,14,1,1,7,7.31,27.3
12307,2026-08-31,656,31,1,0,15,6.17,67.51
12308,2026-08-31,163,7,1,0,1,14.81,40.23
12309,2026-08-31,3459,223,14,4,50,5.14,296.14
12310,2026-08-31,2819,121,16,5,27,8.98,421.93
12311,2026-08-31,755,67,4,3,8,6.84,86.1
12312,2026-08-31,6016,366,30,16,81,7.56,757.9
12313,2026-08-31,738,11,1,2,2,9.0,110.75
12314,2026-08-31,7227,462,33,9,74,4.8,578.33
12315,2026-08-31,898,78,7,3,11,6.76,101.21
12316,2026-08-31,528,24,2,1,8,9.31,81.92
12317,2026-08-31,6364,481,51,17,104,10.31,1093.31
12318,2026-08-31,964,56,8,1,14,8.89,142.9
12319,2026-08-31,2227,151,22,7,26,8.41,312.21
12320,2026-08-31,27320,763,58,38,327,8.53,3885.24
12321,2026-08-31,11387,774,54,40,209,11.44,2171.71
12322,2026-08-31,237,9,1,0,3,8.0,31.6
12323,2026-08-31,1609,52,4,3,30,13.63,365.53
12324,2026-08-31,1729,111,6,1,7,9.64,277.89
12325,2026-08-31,655,48,4,2,6,12.33,134.58
12326,2026-08-31,1958,207,13,6,30,5.25,171.45
12327,2026-08-31,520,48,2,0,3,9.92,85.95
12328,2026-08-31,425,12,1,2,8,12.72,90.07
12329,2026-08-31,1523,68,4,4,23,9.32,236.67
12330,2026-08-31,2579,191,19,6,13,8.47,364.16
12331,2026-08-31,409,18,2,2,2,6.55,44.66
12332,2026-08-31,1190,135,12,5,4,6.02,119.42
12333,2026-08-31,4226,355,26,10,55,10.23,720.41
12334,2026-08-31,8159,583,54,27,62,10.86,1477.12
12335,2026-08-31,328,18,5,3,2,8.17,44.65
12336,2026-08-31,84,7,1,0,3,5.43,7.61
12337,2026-08-31,1811,81,5,0,18,4.42,133.55
12338,2026-08-31,39,0,0,0,0,6.47,4.21
12339,2026-08-31,467,33,3,1,4,12.68,98.69
12340,2026-08-31,195,14,1,0,0,14.45,46.95
12341,2026-08-31,142,8,0,0,0,14.19,33.59
12342,2026-08-31,399,28,1,0,2,9.7,64.5
12343,2026-08-31,971,86,7,4,16,4.39,71.1
12344,2026-08-31,8233,758,71,27,107,11.01,1511.04
12345,2026-08-31,729,30,1,0,7,7.68,93.36
12346,2026-08-31,905,62,3,1,3,5.04,76.05
12347,2026-08-31,6681,302,30,15,64,9.42,1049.37
